WWI_ID,MSNDATE,OPERATION,COUNTRY,SERVICE,UNIT,MDS,MISSIONNUM,DEPARTURE,TAKEOFFTIME,NUMBEROFPLANESATTACKING,CALLSIGN,WEAPONSEXPENDED,WEAPONTYPE,WEAPONWEIGHT,BOMBLOAD,LATITUDE,LONGITUDE,TGTLOCATION,TGTCOUNTRY,TGTTYPE,TAKEOFFBASE,TAKEOFFLATITUDE,TAKEOFFLONGITUDE,BDA,ENEMYACTION,ROUTEDETAILS,ISRCOLLECTED,FRIENDLYCASUALTIES,FRIENDLYCASUALTIES_VERBOSE,WEATHER,ALTITUDE,O
641,1918/10/23,ARGONNE-MEUSE,USA,USAAS,"96TH AERO SQUADRON","BREGUET 14 B2",78,DAY,"1918/10/23 13:50:00",34,,40,"BABY INCENDIARIES",160,22.85714286,49.427085,5.011414,"BOIS DE LA FOLIE",FRANCE,ROAD,"MAULAN, FRANCE",48.67381826,5.24807453,"BURSTS OBSERVED ALONG THE ROAD IN THE WOODS AT OBJECTIVE","ANTIAIRCRAFT BATTERY NEAR SIVRY-LES-BUSANEY.  12 ENEMY AIRCRAFT SEEN 15:35-15:40, ENCOUNTERED SEVEN, PROBABLY PFALZ IN VICINITY OF BOUSANCY - LANDRES ST GEOURGE AT 3600M.  BLUE BODIES, RED NOSES, WHITE TAILS.","LIGNY, BAR-LE-DUC, ST. MEMEHEULD, GRAND PRE, OBJECTIVE, AND RETURN","FIRES OBSERVED AT BARR AND HARRICOURT 15:40",,"LTS TEN EYCK AND NEWELL HAD A FORCED LANDING AT CLERMONT AND CLAIM TO HAVE BROUGHT DOWN 2 ENEMY PLANES.",FAIR,13000,OTAG
642,1918/10/23,ARGONNE-MEUSE,USA,USAAS,"20TH AERO SQUADRON","LIBERTY DH 4",78,DAY,"1918/10/23 14:10:00",35,,15,"155 MM DEMOLITION",1650,206.25,49.427085,5.011414,"BOIS DE LA FOLIE",FRANCE,"BARRACKS AND WOODS","MAULAN, FRANCE",48.67381826,5.24807453,"NONE WERE OBSERVED ON ACCOUNT OF COMBAT.  BOMBS WERE DROPPED ON ROAD BETWEEN THENERGUES AND SIVERY LES BUZANCY","ANTIAIRCRAFT WAS LIGHT AND INACCURATE NEAR THE LINES AS THE FORMATION CAME OUT. 15 EA ENCOUNTERED 15:25 TO 15:40 AT 12,900 FT. NEAR BAYONVILLE.  FOKKERS HAD BLACK AND WHITE STRIPES ON WINGS AND FUSELAGE, ATTACKED VERY AGGRESSIVELY, SOME OF THEM CARRIED FO","BAR-LE-DUC, GRAND PRE, SIVERY LES BUZANCY, VARRENNES, MAULAN",NONE,,"2ND LIEUT. J.H. WEIMER (P) & 1ST LIEUT H/E/ TURNER, MISSING, BELIEVED TO HAVE GONE DOWN IN FLAMES, REGION OF BAYONVILLE AT 3:30 PM OCT 23, 1918.  1ST LIEUT W.F. FRANK (O) SLIGHTLY WOUNDED.  CAPT O.G. SELLERS(P) AND 1ST LIEUT W.H. BUNKLEY (O) HAVE NOT RETU",FAIR,13000,OTAG
643,1918/10/23,ARGONNE-MEUSE,USA,USAAS,"20TH AERO SQUADRON","LIBERTY DH 4",78,DAY,"1918/10/23 14:10:00",35,,3000,ROUNDS,72.9,9.1125,49.427085,5.011414,"BOIS DE LA FOLIE",FRANCE,"BARRACKS AND WOODS","MAULAN, FRANCE",48.67381826,5.24807453,"NONE WERE OBSERVED ON ACCOUNT OF COMBAT.  BOMBS WERE DROPPED ON ROAD BETWEEN THENERGUES AND SIVERY LES BUZANCY","ANTIAIRCRAFT WAS LIGHT AND INACCURATE NEAR THE LINES AS THE FORMATION CAME OUT. 15 EA ENCOUNTERED 15:25 TO 15:40 AT 12,900 FT. NEAR BAYONVILLE.  FOKKERS HAD BLACK AND WHITE STRIPES ON WINGS AND FUSELAGE, ATTACKED VERY AGGRESSIVELY, SOME OF THEM CARRIED FO","BAR-LE-DUC, GRAND PRE, SIVERY LES BUZANCY, VARRENNES, MAULAN",NONE,,"2ND LIEUT. J.H. WEIMER (P) & 1ST LIEUT H/E/ TURNER, MISSING, BELIEVED TO HAVE GONE DOWN IN FLAMES, REGION OF BAYONVILLE AT 3:30 PM OCT 23, 1918.  1ST LIEUT W.F. FRANK (O) SLIGHTLY WOUNDED.  CAPT O.G. SELLERS(P) AND 1ST LIEUT W.H. BUNKLEY (O) HAVE NOT RETU",FAIR,13000,OTAG
644,1918/10/23,ARGONNE-MEUSE,USA,USAAS,"166TH AERO SQUADRON","LIBERTY DH 4",79,DAY,"1918/10/23 14:15:00",33,,11,"155 MM PENETRATION",1210,201.6666667,49.404405,5.059734,"BOIS DE BARRICOURT",FRANCE,,"MAULAN, FRANCE",48.67381826,5.24807453,"NONE WERE OBSERVED","ANTIAIRCRAFT LIGHT.  CAPT VICTOR PARKS JR. AND 2LT L.A. WARD CRASHED ON TAKING OFF AND LOST FORMATION.  THEY TOOK ANOTHER PLANE BUT WERE UNABLE TO OVERTAKE THE FORMATION, SO BOMBED MORGANOULIN, ATITUDE 7000 FT.  1500 ROUNDS FIRED, 2 ENEMY AIRCRAFT SEEN TO","BAR-LE-DUC, CLERMONT, ST. JUVIN, BOIS DE BARRICOURT",NONE,0,,,10000,OTAG
645,1918/10/23,ARGONNE-MEUSE,USA,USAAS,"166TH AERO SQUADRON","LIBERTY DH 4",79,DAY,"1918/10/23 14:15:00",33,,1500,ROUNDS,37.29,6.215,49.404405,5.059734,"BOIS DE BARRICOURT",FRANCE,,"MAULAN, FRANCE",48.67381826,5.24807453,"NONE WERE OBSERVED","ANTIAIRCRAFT LIGHT.  CAPT VICTOR PARKS JR. AND 2LT L.A. WARD CRASHED ON TAKING OFF AND LOST FORMATION.  THEY TOOK ANOTHER PLANE BUT WERE UNABLE TO OVERTAKE THE FORMATION, SO BOMBED MORGANOULIN, ATITUDE 7000 FT.  1500 ROUNDS FIRED AT 7 FOKKER AIRCRAFT (9 S","BAR-LE-DUC, CLERMONT, ST. JUVIN, BOIS DE BARRICOURT",NONE,0,,,10000,OTAG
646,1918/10/23,ARGONNE-MEUSE,USA,USAAS,"166TH AERO SQUADRON","LIBERTY DH 4",80,DAY,"1918/10/23 14:15:00",2,,,"155 MM PENETRATION",0,0,49.2335446,5.5800247,MORGEMOULIN,FRANCE,,"MAULAN, FRANCE",48.67381826,5.24807453,"NONE WERE OBSERVED","ANTIAIRCRAFT LIGHT.  CAPT VICTOR PARKS JR. AND 2LT L.A. WARD CRASHED ON TAKING OFF AND LOST FORMATION.  THEY TOOK ANOTHER PLANE BUT WERE UNABLE TO OVERTAKE THE FORMATION, SO BOMBED MORGANOULIN, ATITUDE 7000 FT.  1500 ROUNDS FIRED, 2 ENEMY AIRCRAFT SEEN TO","BAR-LE-DUC, CLERMONT, ST. JUVIN, BOIS DE BARRICOURT",NONE,0,,,7000,OTAG
647,1918/10/23,,UK,RAF,"NO. 55 SQDN","AIRCO DH4 DAY BOMBER",,DAY,,4,,,,2264,205.8181818,49.115461,6.175875,METZ-SABLON,FRANCE,RAILWAYS,AZELOT,48.5941522,6.2420764,,,,,0,,,10000,OTAG
648,1918/10/23,,UK,RAF,"NO. 99 SQDN","AIRCO DH9A DAY BOMBER",,DAY,,4,,,,2500,227.2727273,49.115461,6.175875,METZ-SABLON,FRANCE,RAILWAYS,AZELOT,48.5941522,6.2420764,,,,,0,,,10000,OTAG
649,1918/10/23,,UK,RAF,"NO. 104 SQDN","AIRCO DH9 DAY BOMBER",,DAY,,4,,,,2494,226.7272727,49.115461,6.175875,METZ-SABLON,FRANCE,RAILWAYS,AZELOT,48.5941522,6.2420764,,,,,1,,,10000,OTAG
650,1918/10/23,,UK,RAF,"NO. 97 SQDN","HADLEY PAGE O/400",,NIGHT,,2,,,,1750,1750,50.083333,8.25,WIESBADEN,GERMANY,AERODROME,XAFF_VILLERS,48.41122886,6.5995216,,,,,0,,,6500,OTAG
651,1918/10/23,,UK,RAF,"NO. 100 SQDN","HADLEY PAGE O/400",,NIGHT,,28,,,,6680,1670,49.233333,7,"SAARBRUCKEN, METZ",GERMANY,"RAILWAYS, BURBACH WORKS",XAFF_VILLERS,48.41122886,6.5995216,,,,,0,,,8700,OTAG
652,1918/10/23,,UK,RAF,"NO. 215 SQDN","HADLEY PAGE O/400",,NIGHT,,28,,,,8208,2052,49.4446997,7.7690041,"KAISERSLAUTERN, SAARBRUCKEN",GERMANY,"RAIL JTN & STN",XAFF_VILLERS,48.41122886,6.5995216,,,,,0,,,10000,OTAG
653,1918/10/23,,UK,RAF,"NO. 216 SQDN","HADLEY PAGE O/400",,NIGHT,,31,,,,7882,1576.4,49.488333,8.464722,"MANNHEIM, SAARBURG, US, COBLENLZ",GERMANY,"BASF, BLAST FURN, RAIL, BRIDGE",ROVILLE-AUX-CH_NES,48.382848,6.62454128,,,,,0,,,10000,OTAG
654,1918/10/23,,USA,USAAS,"1ST PURSUIT GRP","SPAD XIII",,,,,,,,79.86,,,,,FRANCE,,REMBERCOURT,48.987283,5.904272,,,,,,,,,OTAG
655,1918/10/23,,USA,USAAS,"1ST OBSERVERVATION GRP",,,,,,,,,26.4,,,,,FRANCE,,,,,,,,,,,,,OTAG
656,1918/10/26,ARGONNE-MEUSE,USA,USAAS,"20TH AERO SQUADRON","LIBERTY DH 4",81,DAY,"1918/10/26 08:35:00",4,,22,"155 MM DEMOLITION",2420,220,49.426347,4.955855,BUZANCY,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,"BURSTS WERE OBSERVED AT EASTERN EDGE OF TOWN ON ROAD AND IN AVIATION FIELD.","ANTIAIRCRAFT WAS HEAVY BUT ACCURATE IN THE REGION OF BUZANCY.  8 EA, PROBABLY FOKKERS SEEN NEAR BAYONVILLE AT 10:00 AND 9,000 FT.  RED NOSES, BLACK BODIES, WHITE TAILS.","BAR-LE-DUC, VARENNES, GRAND PRE, BUZANCY, XXXX, MAULAN",NONE,,"1ST LIEUT R.E. TOWNES(P) & 2ND LIEUT S.T. JOHNSON(O) FORCED LANDING AT TENT SUR XXXXXX. 2ND LIEUT MURPHY (P) & 2ND LT FULTON (O) FORCED LANDING AT TOUILLY.  2ND LIEUT. KEEPFGEN (P) 1ST LIEUT WILLIS JR. (O) HAVE NOT REPORTED, BUT BELIEVED TO HAVE LANDED WI",FAIR,13000,OTAG
657,1918/10/26,ARGONNE-MEUSE,USA,USAAS,"20TH AERO SQUADRON","LIBERTY DH 4",81,DAY,"1918/10/26 08:35:00",4,,130,"M.P. 4 INCENDIARIES",520,47.27272727,49.426347,4.955855,BUZANCY,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,"BURSTS WERE OBSERVED AT EASTERN EDGE OF TOWN ON ROAD AND IN AVIATION FIELD.","ANTIAIRCRAFT WAS HEAVY BUT ACCURATE IN THE REGION OF BUZANCY.  8 EA, PROBABLY FOKKERS SEEN NEAR BAYONVILLE AT 10:00 AND 9,000 FT.  RED NOSES, BLACK BODIES, WHITE TAILS.","BAR-LE-DUC, VARENNES, GRAND PRE, BUZANCY, XXXX, MAULAN",NONE,,"1ST LIEUT R.E. TOWNES(P) & 2ND LIEUT S.T. JOHNSON(O) FORCED LANDING AT TENT SUR XXXXXX. 2ND LIEUT MURPHY (P) & 2ND LT FULTON (O) FORCED LANDING AT TOUILLY.  2ND LIEUT. KEEPFGEN (P) 1ST LIEUT WILLIS JR. (O) HAVE NOT REPORTED, BUT BELIEVED TO HAVE LANDED WI",FAIR,13000,OTAG
658,1918/10/27,ARGONNE-MEUSE,USA,USAAS,"11TH AERO SQUADRON",,82,DAY,"1918/10/27 13:45:00",33,,12,"155 MM DEMOLITION",1320,220,49.40558,4.87874,BRIQUENAY,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,"BURSTS OBSERVED ON EDGE OF TOWN","ANTIAIRCRAFT ACTIVE BUT INACCURATE.  12 ENEMY AIRCRAFT SEEN AND ENGAGED , 7 FOKKERS, 5 PFALZ AT 15:10, 11,000 FT.  FOKKERS - RED NOSE BLUE BODIES.  PFALZ YELLOW NOSE AND WHITE TAIL.  1 ENEMY AIRCRAFT SEEN TO HAVE GONE OUT OF CONTROL.","BAR-LE-DUC, GRANDPRE, OBJ. AND RETURN","TRAIN GOING NORTH OUT OF BUZANCY.",0,,"VERY POOR",11000,OTAG
659,1918/10/27,ARGONNE-MEUSE,USA,USAAS,"11TH AERO SQUADRON",,82,DAY,"1918/10/27 13:45:00",33,,2000,ROUNDS,49.72,8.286666667,49.40558,4.87874,BRIQUENAY,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,"BURSTS OBSERVED ON EDGE OF TOWN","ANTIAIRCRAFT ACTIVE BUT INACCURATE.  12 ENEMY AIRCRAFT SEEN AND ENGAGED , 7 FOKKERS, 5 PFALZ AT 15:10, 11,000 FT.  FOKKERS - RED NOSE BLUE BODIES.  PFALZ YELLOW NOSE AND WHITE TAIL.  1 ENEMY AIRCRAFT SEEN TO HAVE GONE OUT OF CONTROL.","BAR-LE-DUC, GRANDPRE, OBJ. AND RETURN","TRAIN GOING NORTH OUT OF BUZANCY.",0,,"VERY POOR",11000,OTAG
660,1918/10/27,ARGONNE-MEUSE,USA,USAAS,"96TH AERO SQUADRON","BREGUET 14 B2",82,DAY,"1918/10/27 13:50:00",3,,24,"115 MM LONG",1056,105.6,49.40558,4.87874,BRIQUENAY,FRANCE,,"MAULAN, FRANCE",48.67381826,5.24807453,,"ANTIAIRCRAFT VERY ACTIVE AND ACCURATE.  ENEMY AIRCRAFT VERY ACTIVE AND PERSISTENT;  10 FOKKERS SEEN, 6 ENCOUNTERED AT 16:36-16:37 AT 4000M NEAR BRIQUENAY - SOME HAD LIGHT BLUE BODIES WITH LIGHT PINK AND GREY STRIPES, OTHERS HAD YELLOW NOSES AND YELLOW ON","LIGNY, BAR-LE-DUC, ST. MEMEHEULD, GRAND PRE, BRIQUENAY, AND RETURN","1 TRAIN SEEN STANDING AT STATIONFACING NORTH, TIME 1512.",,"LTS TEN EYCK AND NEWELL HAD FORCED LANDING AT CLERMONT.  LT TEN EYCK SLIGHTLY WOUNDEDIN FOREHEAD.  LTS ELLIOT AND PANCOAST HAD FORCED LANDING AT FROIOES NEAR SOUILLY.  LT PANCOAST SHOT THROUGH LUNG AND STOMACH.  LT SHILLING-REESE HAD FORCED LANDING AT WAS",POOR,12350,OTAG
661,1918/10/27,ARGONNE-MEUSE,USA,USAAS,"96TH AERO SQUADRON","BREGUET 14 B2",82,DAY,"1918/10/27 13:50:00",3,,6,"155 MM PENETRATION",660,66,49.40558,4.87874,BRIQUENAY,FRANCE,,"MAULAN, FRANCE",48.67381826,5.24807453,,"ANTIAIRCRAFT VERY ACTIVE AND ACCURATE.  ENEMY AIRCRAFT VERY ACTIVE AND PERSISTENT;  10 FOKKERS SEEN, 6 ENCOUNTERED AT 16:36-16:37 AT 4000M NEAR BRIQUENAY - SOME HAD LIGHT BLUE BODIES WITH LIGHT PINK AND GREY STRIPES, OTHERS HAD YELLOW NOSES AND YELLOW ON","LIGNY, BAR-LE-DUC, ST. MEMEHEULD, GRAND PRE, BRIQUENAY, AND RETURN","1 TRAIN SEEN STANDING AT STATIONFACING NORTH, TIME 1512.",,"LTS TEN EYCK AND NEWELL HAD FORCED LANDING AT CLERMONT.  LT TEN EYCK SLIGHTLY WOUNDEDIN FOREHEAD.  LTS ELLIOT AND PANCOAST HAD FORCED LANDING AT FROIOES NEAR SOUILLY.  LT PANCOAST SHOT THROUGH LUNG AND STOMACH.  LT SHILLING-REESE HAD FORCED LANDING AT WAS",POOR,12350,OTAG
662,1918/10/27,ARGONNE-MEUSE,USA,USAAS,"96TH AERO SQUADRON","BREGUET 14 B2",82,DAY,"1918/10/27 13:50:00",3,,28,"90 MM",554.4,55.44,49.40558,4.87874,BRIQUENAY,FRANCE,,"MAULAN, FRANCE",48.67381826,5.24807453,,"ANTIAIRCRAFT VERY ACTIVE AND ACCURATE.  ENEMY AIRCRAFT VERY ACTIVE AND PERSISTENT;  10 FOKKERS SEEN, 6 ENCOUNTERED AT 16:36-16:37 AT 4000M NEAR BRIQUENAY - SOME HAD LIGHT BLUE BODIES WITH LIGHT PINK AND GREY STRIPES, OTHERS HAD YELLOW NOSES AND YELLOW ON","LIGNY, BAR-LE-DUC, ST. MEMEHEULD, GRAND PRE, BRIQUENAY, AND RETURN","1 TRAIN SEEN STANDING AT STATIONFACING NORTH, TIME 1512.",,"LTS TEN EYCK AND NEWELL HAD FORCED LANDING AT CLERMONT.  LT TEN EYCK SLIGHTLY WOUNDEDIN FOREHEAD.  LTS ELLIOT AND PANCOAST HAD FORCED LANDING AT FROIOES NEAR SOUILLY.  LT PANCOAST SHOT THROUGH LUNG AND STOMACH.  LT SHILLING-REESE HAD FORCED LANDING AT WAS",POOR,12350,OTAG
663,1918/10/27,ARGONNE-MEUSE,USA,USAAS,"96TH AERO SQUADRON","BREGUET 14 B2",82,DAY,"1918/10/27 13:50:00",3,,2,"155 MM DEMOLITION",220,22,49.40558,4.87874,BRIQUENAY,FRANCE,,"MAULAN, FRANCE",48.67381826,5.24807453,,"ANTIAIRCRAFT VERY ACTIVE AND ACCURATE.  ENEMY AIRCRAFT VERY ACTIVE AND PERSISTENT;  10 FOKKERS SEEN, 6 ENCOUNTERED AT 16:36-16:37 AT 4000M NEAR BRIQUENAY - SOME HAD LIGHT BLUE BODIES WITH LIGHT PINK AND GREY STRIPES, OTHERS HAD YELLOW NOSES AND YELLOW ON","LIGNY, BAR-LE-DUC, ST. MEMEHEULD, GRAND PRE, BRIQUENAY, AND RETURN","1 TRAIN SEEN STANDING AT STATIONFACING NORTH, TIME 1512.",,"LTS TEN EYCK AND NEWELL HAD FORCED LANDING AT CLERMONT.  LT TEN EYCK SLIGHTLY WOUNDEDIN FOREHEAD.  LTS ELLIOT AND PANCOAST HAD FORCED LANDING AT FROIOES NEAR SOUILLY.  LT PANCOAST SHOT THROUGH LUNG AND STOMACH.  LT SHILLING-REESE HAD FORCED LANDING AT WAS",POOR,12350,OTAG
664,1918/10/27,ARGONNE-MEUSE,USA,USAAS,"96TH AERO SQUADRON","BREGUET 14 B2",82,DAY,"1918/10/27 13:50:00",3,,10,"90 MM INCENDIARY",198,19.8,49.40558,4.87874,BRIQUENAY,FRANCE,,"MAULAN, FRANCE",48.67381826,5.24807453,,"ANTIAIRCRAFT VERY ACTIVE AND ACCURATE.  ENEMY AIRCRAFT VERY ACTIVE AND PERSISTENT;  10 FOKKERS SEEN, 6 ENCOUNTERED AT 16:36-16:37 AT 4000M NEAR BRIQUENAY - SOME HAD LIGHT BLUE BODIES WITH LIGHT PINK AND GREY STRIPES, OTHERS HAD YELLOW NOSES AND YELLOW ON","LIGNY, BAR-LE-DUC, ST. MEMEHEULD, GRAND PRE, BRIQUENAY, AND RETURN","1 TRAIN SEEN STANDING AT STATIONFACING NORTH, TIME 1512.",,"LTS TEN EYCK AND NEWELL HAD FORCED LANDING AT CLERMONT.  LT TEN EYCK SLIGHTLY WOUNDEDIN FOREHEAD.  LTS ELLIOT AND PANCOAST HAD FORCED LANDING AT FROIOES NEAR SOUILLY.  LT PANCOAST SHOT THROUGH LUNG AND STOMACH.  LT SHILLING-REESE HAD FORCED LANDING AT WAS",POOR,12350,OTAG
665,1918/10/27,ARGONNE-MEUSE,USA,USAAS,"96TH AERO SQUADRON","BREGUET 14 B2",82,DAY,"1918/10/27 13:50:00",3,,1260,ROUNDS,31.3236,3.13236,49.40558,4.87874,BRIQUENAY,FRANCE,,"MAULAN, FRANCE",48.67381826,5.24807453,,"ANTIAIRCRAFT VERY ACTIVE AND ACCURATE.  ENEMY AIRCRAFT VERY ACTIVE AND PERSISTENT;  10 FOKKERS SEEN, 6 ENCOUNTERED AT 16:36-16:37 AT 4000M NEAR BRIQUENAY - SOME HAD LIGHT BLUE BODIES WITH LIGHT PINK AND GREY STRIPES, OTHERS HAD YELLOW NOSES AND YELLOW ON","LIGNY, BAR-LE-DUC, ST. MEMEHEULD, GRAND PRE, BRIQUENAY, AND RETURN","1 TRAIN SEEN STANDING AT STATIONFACING NORTH, TIME 1512.",,"LTS TEN EYCK AND NEWELL HAD FORCED LANDING AT CLERMONT.  LT TEN EYCK SLIGHTLY WOUNDEDIN FOREHEAD.  LTS ELLIOT AND PANCOAST HAD FORCED LANDING AT FROIOES NEAR SOUILLY.  LT PANCOAST SHOT THROUGH LUNG AND STOMACH.  LT SHILLING-REESE HAD FORCED LANDING AT WAS",POOR,12350,OTAG
666,1918/10/27,ARGONNE-MEUSE,USA,USAAS,"20TH AERO SQUADRON","LIBERTY DH 4",82,DAY,"1918/10/27 13:55:00",33,,12,"155 MM DEMOLITION",1320,220,49.40558,4.87874,BRIQUENAY,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,"NONE OBSERVED","ANTIAIRCRAFT WAS LIGHT AND INACCURATE.  ONE EA SEEN, UNKNOWN BIPLANE SCOUT  IN THE REGION OF BUZANCY AT 15:15 11,000 FT..  AIRPLANE SCOUT WITH BLACK AND WHITE STRIPES ON FUSELAGE; HE TRIED TO GET UNDER THE TAIL OF THE FORMATION, BUT DID NOT SUCCEED.  THE","BAR-LE-DUC, VARENNES, VARGUENDY(?), GRAND PRE, MAULAN",NONE,0,,"POOR, VERY HAZY AND CLOUDY",12000,OTAG
667,1918/10/27,ARGONNE-MEUSE,USA,USAAS,"20TH AERO SQUADRON","LIBERTY DH 4",82,DAY,"1918/10/27 13:55:00",33,,200,ROUNDS,4.86,0.81,49.40558,4.87874,BRIQUENAY,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,"NONE OBSERVED","ANTIAIRCRAFT WAS LIGHT AND INACCURATE.  ONE EA SEEN, UNKNOWN BIPLANE SCOUT  IN THE REGION OF BUZANCY AT 15:15 11,000 FT..  AIRPLANE SCOUT WITH BLACK AND WHITE STRIPES ON FUSELAGE; HE TRIED TO GET UNDER THE TAIL OF THE FORMATION, BUT DID NOT SUCCEED.  THE","BAR-LE-DUC, VARENNES, VARGUENDY(?), GRAND PRE, MAULAN",NONE,0,,"POOR, VERY HAZY AND CLOUDY",12000,OTAG
668,1918/10/27,ARGONNE-MEUSE,USA,USAAS,"166TH AERO SQUADRON","LIBERTY DH 4",82,DAY,"1918/10/27 14:00:00",4,,88,"155 MM DEMOLITION",9680,880,49.40558,4.87874,BRIQUENAY,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,"5 BURSTS NEAR CENTER OF BRICUENAY; FIRES IN CENTER OF BRICUENAY.","ANTIAIRCRAFT WAS INACCURATE AND LIGHT","BAR-LE-DUC, CLERMONT, VARENNE, AND BRICUENAY",NONE,0,,"VERY POOR",10000,OTAG
669,1918/10/27,,UK,RAF,"NO. 99 SQDN","AIRCO DH9A DAY BOMBER",,DAY,,31,,,,1144,228.8,49.115461,6.175875,FRESCATY,FRANCE,AERODROME,AZELOT,48.5941522,6.2420764,,,,,0,,,10000,OTAG
670,1918/10/27,,UK,RAF,"NO. 104 SQDN","AIRCO DH9 DAY BOMBER",,DAY,,35,,,,1810,226.25,49.115461,6.175875,FRESCATY,FRANCE,AERODROME,AZELOT,48.5941522,6.2420764,,,,,0,,,10000,OTAG
671,1918/10/27,,USA,USAAS,"1ST PURSUIT WING","SPAD XIII",,,,7,,,,1210,86.42857143,,,,FRANCE,,LISLE-EN-BARROIS,48.896582,5.125722,,,,,,,,,OTAG
672,1918/10/28,,UK,RAF,"NO. 99 SQDN","AIRCO DH9A DAY BOMBER",,DAY,,5,,,,2842,236.8333333,48.924444,6.6363888,"MORHANQE, FRESCATY",FRANCE,AERODROMES,AZELOT,48.5941522,6.2420764,,,,,0,,,10000,OTAG
673,1918/10/28,,UK,RAF,"NO. 104 SQDN","AIRCO DH9 DAY BOMBER",,DAY,,6,,,,2942,226.3076923,48.924444,6.6363888,MORHANQE,FRANCE,AERODROME,AZELOT,48.5941522,6.2420764,,,,,0,,,10000,OTAG
674,1918/10/28,,UK,RAF,"NO. 97 SQDN","HADLEY PAGE O/400",,NIGHT,,2,,,,1874,1874,49.488333,8.464722,MANNHEIM,GERMANY,BASF,XAFF_VILLERS,48.41122886,6.5995216,,,,,0,,,10000,OTAG
675,1918/10/28,,UK,RAF,"NO. 100 SQDN","HADLEY PAGE O/400",,NIGHT,,2,,,,1446,1446,49.445476,5.601452,LONQUYON,FRANCE,"RAIL JTN",XAFF_VILLERS,48.41122886,6.5995216,,,,,0,,,8700,OTAG
676,1918/10/28,,UK,RAF,"NO. 115 SQDN","HADLEY PAGE O/400",,NIGHT,,23,,,,3788,1262.666667,49.356794,6.167606,"THIONVILLE. LONGUYON",FRANCE,RAILWAYS,ROVILLE-AUX-CH_NES,48.382848,6.62454128,,,,,0,,,10000,OTAG
677,1918/10/28,,UK,RAF,"NO. 215 SQDN","HADLEY PAGE O/400",,NIGHT,,2,,,,1446,1446,49.527454,5.456359,ECOUVIEZ,GERMANY,"RAILWAY TRIANGLE",XAFF_VILLERS,48.41122886,6.5995216,,,,,0,,,10000,OTAG
678,1918/10/28,,UK,RAF,"NO. 216 SQDN","HADLEY PAGE O/400",,NIGHT,,33,,,,8634,1439,45.538718,4.675828,"TREVES, THIONVIL, SAARBRUCKEN",FRANCE,"RAILWAYS, FACTORIES",ROVILLE-AUX-CH_NES,48.382848,6.62454128,,,,,0,,,10000,OTAG
679,1918/10/29,ARGONNE-MEUSE,USA,USAAS,"166TH AERO SQUADRON","LIBERTY DH 4",83,DAY,"1918/10/29 08:10:00",35,,16,"155 MM PENETRATION",1760,220,49.094353,6.151673,MONTIGNY,FRANCE,"RAILROAD YARDS AMMO DUMP","MAULAN, FRANCE",48.67381826,5.24807453,"BURSTS OBSERVED AT WESTERN EDGE OF YARDS AND AMMUNTION DUMP.","ANTIAIRCRAFT SLIGHT BUT FAIRLY ACCURATE; BATTERY OBSERVED AT SOUTH END OF TAILLY.  6 ENEMY AIRCRAFT SEEN AT 09:30 SOUTH OF BRICUENAY.","BAR-LE-DUC, VAUBACOURT, BELLEVILE AND MONTIGUY",NONE,0,,POOR,12000,OTAG
680,1918/10/29,ARGONNE-MEUSE,USA,USAAS,"166TH AERO SQUADRON","LIBERTY DH 4",83,DAY,"1918/10/29 08:10:00",35,,1000,ROUNDS,24.86,3.1075,49.094353,6.151673,MONTIGNY,FRANCE,"RAILROAD YARDS AMMO DUMP","MAULAN, FRANCE",48.67381826,5.24807453,"BURSTS OBSERVED AT WESTERN EDGE OF YARDS AND AMMUNTION DUMP.","ANTIAIRCRAFT SLIGHT BUT FAIRLY ACCURATE; BATTERY OBSERVED AT SOUTH END OF TAILLY.  6 ENEMY AIRCRAFT SEEN AT 09:30 SOUTH OF BRICUENAY.","BAR-LE-DUC, VAUBACOURT, BELLEVILE AND MONTIGUY",NONE,0,,POOR,12000,OTAG
681,1918/10/29,ARGONNE-MEUSE,USA,USAAS,"11TH AERO SQUADRON",,84,DAY,"1918/10/29 13:45:00",36,,18,"155 MM DEMOLITION",1980,220,49.34366,5.401111,DAMVILLERS,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,"BURSTS OBSERVED WEST TO NORTHEAST RUNNING THROUGH CENTER OF TOWN 15:15","ANTIAIRCRAFT ARTILLERY WAS PLENTIFUL BUT INACCURATE.  THREE ENEMY FOKKERS SEEN AT 12,000FT, 15:20 NEAR DANVILLERS.  THE FOKKERS HAD RED NOSE, BLUE WINGS AND WHITE TAIL.  THEY WERE ENGAGED BY THE SPADS.","BEAUVILLEY, SIDREY SUR MEUSE OBJ AND RETURN",,0,,POOR,12000,OTAG
